
lon,lat,district,topen,tclose
2.1798,41.42466,sant andreu,9,13
2.1800799,41.4248581,sant andreu,9,14
2.18438,41.42306,sant andreu,6,14
2.17971,41.42415,sant andreu,8,14
2.17972511108,41.4243173256,sant andreu,9,21
2.17706,41.42691,nou barris,16,19
2.17821,41.4248,sant andreu,9,17
2.18074,41.42359,sant andreu,7,10
2.18188,41.42442,sant andreu,9,14
2.181,41.42664,sant andreu,7,18
2.17873,41.42279,sant andreu,20,1
2.1757399,41.42545,nou barris,9,14
2.177519,41.423941,sant andreu,8,13
2.1805699,41.4250488,sant andreu,9,19
2.180279,41.424946,sant andreu,9,14
2.1809,41.42478,sant andreu,9,14
2.177805,41.42353,sant andreu,9,21
2.1799,41.42351,sant andreu,15,19
2.18492,41.42536,sant andreu,7,14
2.18749,41.42083,sant andreu,7,21
2.18913,41.42395,sant andreu,10,14
2.18913,41.42395,sant andreu,10,14
2.19053,41.42364,sant andreu,16,20
2.1858,41.42452,sant andreu,10,14
2.18746731509,41.4194825539,sant andreu,10,12
2.18973,41.4226699,sant andreu,8,23
2.18721,41.42214,sant andreu,6,22
2.18673935715,41.4211640718,sant andreu,8,14
2.18673935715,41.4211640718,sant andreu,9,18
2.18607,41.41944,sant andreu,10,14
2.18818902969,41.4223273278,sant andreu,9,21
2.18983,41.42001,sant andreu,17,21
2.18983,41.42001,sant andreu,9,14
2.1905601,41.4230804,sant andreu,9,19
2.19665408134,41.4229628839,sant martí,8,21
2.19665408134,41.4229628839,sant martí,8,21
2.197200482,41.42187761,sant martí,13,16
2.197200482,41.42187761,sant martí,13,15
2.19108,41.42251,sant andreu,8,20
2.19324,41.4253799,sant andreu,10,22
2.19085,41.42453,sant andreu,9,21
2.192215,41.42568,sant andreu,8,0
2.187156,41.422204,sant andreu,10,13
2.19110840614,41.4234002112,sant andreu,10,13
2.19888,41.42207,sant martí,8,23
2.19975,41.42274,sant martí,9,14
2.20555,41.42283,sant martí,10,14
2.20445,41.42524,sant martí,7,22
2.20445,41.42524,sant martí,7,22
2.2035707,41.4240936,sant martí,11,0
2.198915,41.424393,sant martí,8,15
2.1991299,41.41986,sant martí,7,21
2.1991299,41.41986,sant martí,7,21
2.1991299,41.41986,sant martí,7,22
2.199274,41.424279,sant martí,9,19
2.199274,41.424279,sant martí,9,19
2.1999218,41.4221076,sant martí,10,21
2.1999218,41.4221076,sant martí,10,21
2.1986939013,41.4244282991,sant martí,8,21
2.1995821,41.424698,sant martí,9,18
2.20138,41.42519,sant martí,9,19
2.19923013504,41.4240679361,sant martí,10,14
2.19962,41.42471,sant martí,10,13
2.19943,41.42095,sant martí,9,8
2.20225,41.42727,sant martí,9,18
2.20225,41.42727,sant martí,5,17
2.1992102,41.4237393,sant martí,9,21
2.1986901,41.4230985,sant martí,9,14
2.1986901,41.4230985,sant martí,8,14
2.20080727394,41.4256366605,sant martí,9,13
2.19806,41.423823,sant martí,6,16
2.197982,41.424018,sant martí,9,16
2.20463,41.42383,sant martí,9,14
2.20415,41.41784,sant martí,9,13
2.20415,41.41784,sant martí,9,13
2.20031,41.42301,sant martí,10,14
2.200572,41.42888,sant martí,7,20
2.20335,41.4207899,sant martí,10,13
2.20133,41.42699,sant martí,8,14
2.198808,41.421782,sant martí,9,13
2.201801,41.427409,sant martí,8,13
2.203971,41.421362,sant martí,9,14
2.20091,41.4256,sant martí,9,20
2.1982801,41.4241791,sant martí,9,20
2.20233,41.42559,sant martí,8,19
2.20233,41.42559,sant martí,8,13
2.19953,41.42211,sant martí,10,14
2.20003479774,41.422539399,sant martí,9,13
2.20003479774,41.422539399,sant martí,10,14
2.199954,41.42628,sant martí,8,14
2.20788,41.42223,sant martí,18,20
2.21096,41.42201,sant martí,10,0
2.20909667725,41.4226321801,sant martí,10,19
2.20909667725,41.4226321801,sant martí,10,19
2.20421751682,41.4195633065,sant martí,8,22
2.20897,41.4227599,sant martí,8,18
2.20897,41.4227599,sant martí,9,19
2.21032,41.42857,None,10,20
2.2067899,41.42378,sant martí,9,13
2.206233,41.423429,sant martí,9,19
2.20682,41.4237404,sant martí,10,13
2.2040815,41.4288499,sant martí,8,0
2.2040815,41.4288499,sant martí,6,18
2.20905774887,41.4227244343,sant martí,9,21
2.208087,41.4244,sant martí,5,23
2.1500001,41.4003983,sarrià - sant gervasi,0,0
2.2089,41.42295,sant martí,8,20
2.2042,41.42402,sant martí,9,13
2.2070401,41.4252281,sant martí,9,16
2.2070401,41.4252281,sant martí,9,16
2.20366,41.42496,sant martí,9,19
2.20861,41.42248,sant martí,7,22
2.20887422562,41.4234375356,sant martí,14,21
2.21015,41.4238281,sant martí,10,20
2.21164,41.42255,sant martí,8,21
2.22234,41.42354,None,10,0
2.22317,41.42242,None,10,13
2.13166,41.416111,sarrià - sant gervasi,11,4
2.13166,41.416111,sarrià - sant gervasi,10,2
2.13166,41.416111,sarrià - sant gervasi,11,4
2.13166,41.416111,sarrià - sant gervasi,11,4
2.128246,41.4160549,sarrià - sant gervasi,10,17
2.128246,41.4160549,sarrià - sant gervasi,10,17
2.128246,41.4160549,sarrià - sant gervasi,10,17
2.13213,41.41616,sarrià - sant gervasi,12,1
2.13213,41.41616,sarrià - sant gervasi,18,2
2.13213,41.41616,sarrià - sant gervasi,18,3
2.13083,41.41639,sarrià - sant gervasi,10,23
2.13138927743,41.416167174,sarrià - sant gervasi,10,3
2.13138927743,41.416167174,sarrià - sant gervasi,10,3
2.13160918426,41.4161897649,sarrià - sant gervasi,13,15
2.13160918426,41.4161897649,sarrià - sant gervasi,13,15
2.13160918426,41.4161897649,sarrià - sant gervasi,13,15
2.13409,41.41793,gràcia,9,19
2.13269,41.4156914,sarrià - sant gervasi,8,18
2.13269,41.4156914,sarrià - sant gervasi,8,18
2.13489741122,41.4169578385,gràcia,10,13
2.13489741122,41.4169578385,gràcia,10,13
2.13329070862,41.4165536231,sarrià - sant gervasi,8,15
2.13143388,41.41618699,sarrià - sant gervasi,10,21
2.13842868805,41.4166150888,gràcia,9,17
2.1345,41.41758,gràcia,10,22
2.13617,41.41623,gràcia,9,19
2.14667,41.4189,horta-guinardó,10,22
2.14667,41.4189,horta-guinardó,7,8
2.14117997832,41.4157208846,gràcia,8,21
2.14117997832,41.4157208846,gràcia,8,21
2.13837,41.41438,gràcia,9,20
2.13855,41.41473,gràcia,10,20
2.14991,41.41858,gràcia,9,22
2.14991,41.41858,gràcia,16,22
2.15235712725,41.4175986573,gràcia,8,18
2.14835,41.4189099,gràcia,10,14
2.14972,41.41862,gràcia,17,21
2.14979,41.41952,gràcia,9,18
2.14509,41.41494,gràcia,9,18
2.15731,41.41925,horta-guinardó,7,15
2.15803,41.41679,gràcia,9,21
2.15761470794,41.415456181,gràcia,6,23
2.16127,41.41511,horta-guinardó,10,20
2.16313719749,41.4150763188,horta-guinardó,9,14
2.1721720105,41.4175512907,horta-guinardó,9,21
2.1721720105,41.4175512907,horta-guinardó,9,9
2.1714699,41.41796,horta-guinardó,9,14
2.1714771741,41.4179210972,horta-guinardó,9,14
2.1714771741,41.4179210972,horta-guinardó,9,20
2.16922,41.41545,horta-guinardó,10,13
2.16922,41.41545,horta-guinardó,10,14
2.17368900776,41.417061627,horta-guinardó,7,22
2.17477855431,41.4184595808,horta-guinardó,9,22
2.17925,41.4189999,sant andreu,19,23
2.17318702318,41.4163591652,horta-guinardó,17,23
2.1734661883,41.4171653059,horta-guinardó,9,19
2.17079871948,41.4153628384,horta-guinardó,9,14
2.1768401,41.4162712,sant martí,16,20
2.17777370731,41.4162094553,sant martí,15,19
2.17442393303,41.4186184523,horta-guinardó,10,20
2.17542,41.41808,horta-guinardó,10,19
2.17845,41.42067,horta-guinardó,9,19
2.17604398727,41.4176932118,horta-guinardó,10,13
2.17905879021,41.4190046358,sant andreu,8,14
2.1804,41.41885,sant andreu,20,0
2.1804,41.41885,sant andreu,20,23
2.1804,41.41885,sant andreu,20,0
2.18158119972,41.4188627176,sant andreu,8,21
2.18138,41.41829,sant andreu,21,2
2.18231936596,41.4163558698,sant martí,6,23
2.1819799,41.41527,sant martí,13,17
2.1819799,41.41527,sant martí,12,0
2.17578,41.41507,sant martí,6,22
2.18231,41.41577,sant martí,16,20
2.18231,41.41577,sant martí,16,20
2.18104,41.41458,sant martí,8,12
2.18104,41.41458,sant martí,7,21
2.17446,41.41619,sant martí,10,23
2.17819,41.41922,horta-guinardó,7,20
2.17458,41.41661,horta-guinardó,13,16
2.17458,41.41661,horta-guinardó,13,16
2.17458,41.41661,horta-guinardó,13,16
2.1758,41.41702,horta-guinardó,9,20
2.17898,41.42152,horta-guinardó,10,13
2.18501329422,41.4168564612,sant martí,9,14
2.18501329422,41.4168564612,sant martí,9,14
2.17554898278,41.4175279837,horta-guinardó,17,21
2.1802599,41.4201698,sant andreu,18,2
2.17489,41.41601,sant martí,6,23
2.179282,41.419136,sant andreu,9,21
2.179282,41.419136,sant andreu,9,21
2.1753,41.41569,sant martí,6,17
2.18192,41.41523,sant martí,10,14
2.180664,41.418997,sant andreu,9,13
2.180664,41.418997,sant andreu,8,13
2.17501401901,41.4187954534,horta-guinardó,7,21
2.18022,41.4174999,sant andreu,10,14
2.17971,41.41901,sant andreu,9,19
2.18047,41.42033,sant andreu,10,13
2.1754699,41.41579,horta-guinardó,11,23
2.181031,41.419916,sant andreu,9,13
2.181031,41.419916,sant andreu,9,13
2.1761898,41.4164099,horta-guinardó,9,16
2.1761898,41.4164099,horta-guinardó,9,16
2.1761898,41.4164099,horta-guinardó,8,22
2.18065738678,41.4202677615,sant andreu,10,19
2.17641,41.41486,sant martí,9,20
2.1826,41.42034,sant andreu,8,14
2.1826,41.42034,sant andreu,8,14
2.17349,41.42092,horta-guinardó,10,14
2.18083286341,41.4190628487,sant andreu,10,13
2.18074,41.4187,sant andreu,10,14
2.18074,41.4187,sant andreu,9,14
2.1800201,41.4200401,horta-guinardó,9,16
2.18596,41.41962,sant andreu,9,14
2.1866647,41.4187677,sant andreu,10,1
2.187885739,41.4179921508,sant martí,7,11
2.18661,41.4159999,sant andreu,9,13
2.18895,41.41816,sant andreu,10,20
2.18895,41.41816,sant andreu,10,20
2.18895,41.41816,sant andreu,10,20
2.1925,41.40493,sant martí,10,22
2.1925,41.40493,sant martí,10,22
2.18916,41.41563,sant martí,7,17
2.1886,41.41786,sant andreu,7,22
2.1846199,41.41517,sant martí,18,23
2.18662,41.41972,sant andreu,8,12
2.18977,41.4160899,sant martí,10,20
2.18614,41.41914,sant andreu,8,20
2.18662,41.4191999,sant andreu,9,21
2.18764,41.41764,sant andreu,11,12
2.18971,41.41777,sant andreu,8,21
2.18717092331,41.4194339443,sant andreu,11,13
2.18639303759,41.4205683355,sant andreu,7,8
2.18823868137,41.4179315813,sant martí,7,21
2.18823868137,41.4179315813,sant martí,8,21
2.18702,41.41548,sant martí,9,19
2.18717,41.42033,sant andreu,9,17
2.18325489815,41.4180501188,sant andreu,11,14
2.18662,41.41942,sant andreu,10,14
2.18662,41.41942,sant andreu,10,14
2.20085862707,41.3882877398,sant martí,12,1
2.20085862707,41.3882877398,sant martí,13,1
2.20085862707,41.3882877398,sant martí,12,1
2.18868688513,41.4218009972,sant andreu,19,2
2.18363,41.41616,sant martí,10,21
2.19634,41.41737,sant martí,9,14
2.19647,41.41941,sant martí,8,14
2.19647,41.41941,sant martí,7,14
2.19407,41.41434,sant martí,6,23
2.19394,41.41696,sant martí,7,21
2.19521,41.41519,sant martí,17,23
2.19461673553,41.414751346,sant martí,7,0
2.19461673553,41.414751346,sant martí,7,0
2.19768,41.41768,sant martí,7,20
2.19768,41.41768,sant martí,8,13
2.19519,41.41845,sant martí,18,22
2.20198,41.41771,sant martí,7,23
2.20198,41.41771,sant martí,7,23
2.20198,41.41771,sant martí,7,23
2.20074,41.41876,sant martí,7,18
2.19923973084,41.4162288911,sant martí,9,22
2.19923973084,41.4162288911,sant martí,8,23
2.20098,41.41846,sant martí,9,14
2.19887,41.41799,sant martí,6,23
2.20138384248,41.4146955109,sant martí,13,15
2.20138384248,41.4146955109,sant martí,12,17
2.19554,41.41704,sant martí,10,14
2.20067968336,41.4144315292,sant martí,17,0
2.1952,41.41651,sant martí,10,14
2.20105,41.41579,sant martí,17,21
2.19907993134,41.4198362137,sant martí,9,14
2.19891,41.41993,sant martí,10,13
2.20591,41.4198499,sant martí,10,19
2.2102599,41.4156303,sant martí,7,23
2.2102599,41.4156303,sant martí,11,23
2.2117,41.41772,sant martí,7,22
2.20737066889,41.4188525567,sant martí,9,3
2.20868,41.41679,sant martí,9,20
2.20448726471,41.4147835299,sant martí,9,13
2.20448726471,41.4147835299,sant martí,9,20
2.20932483673,41.4162288911,sant martí,7,16
2.20562,41.42038,sant martí,8,14
2.2070501,41.4169039,sant martí,11,20
2.20443,41.41856,sant martí,8,1
2.2053001,41.4186211,sant martí,7,14
2.2053001,41.4186211,sant martí,7,2
2.2025214,41.4168453,sant martí,9,23
2.20433,41.41733,sant martí,13,0
2.2067199,41.41552,sant martí,8,17
2.2007965451,41.4167306298,sant martí,8,18
2.2007965451,41.4167306298,sant martí,8,13
2.2051,41.42076,sant martí,7,23
2.2023222,41.417152,sant martí,7,18
2.2058815,41.4202224,sant martí,9,20
2.21062,41.41822,sant martí,9,17
2.21062,41.41822,sant martí,9,13
2.2072537,41.4179874,sant martí,10,20
2.20755,41.41957,sant martí,18,22
2.20546245575,41.4201712177,sant martí,9,21
2.20541,41.418574,sant martí,9,19
2.20579,41.42071,sant martí,9,13
2.20579,41.42071,sant martí,9,13
2.2031464,41.4163052,sant martí,9,19
2.20672,41.414793,sant martí,8,13
2.2088199,41.41605,sant martí,7,15
2.2088199,41.41605,sant martí,8,17
2.20826,41.418053,sant martí,9,14
2.20524,41.42171,sant martí,9,21
2.20626,41.42093,sant martí,8,20
2.20626,41.42093,sant martí,8,20
2.216111,41.415,sant martí,8,20
2.21182,41.41648,sant martí,8,22
2.21182,41.41648,sant martí,8,22
2.21252,41.41679,sant martí,10,14
2.21252,41.41679,sant martí,10,14
2.20796,41.41718,sant martí,9,2
2.21426010132,41.4148449973,sant martí,9,17
2.2112999,41.4155312,sant martí,8,14
2.21174094586,41.416329571,sant martí,10,14
2.21174094586,41.416329571,sant martí,10,14
2.21641,41.41693,sant martí,10,19
2.20848,41.41705,sant martí,9,19
2.20848,41.41705,sant martí,9,19
2.21214,41.41636,sant martí,10,13
2.21214,41.41636,sant martí,10,13
2.217621862,41.4158376802,sant martí,9,17
2.22352981567,41.415955333,sant martí,10,14
2.2275824,41.4160753,None,10,3
2.22629785538,41.4143783287,None,10,19
2.12660321293,41.4103798939,sarrià - sant gervasi,8,22
2.12660321293,41.4103798939,sarrià - sant gervasi,11,14
2.12660321293,41.4103798939,sarrià - sant gervasi,8,22
2.12957,41.41468,sarrià - sant gervasi,8,23
2.12957,41.41468,sarrià - sant gervasi,8,23
2.13447,41.41346,sarrià - sant gervasi,13,23
2.13447,41.41346,sarrià - sant gervasi,13,16
2.13447,41.41346,sarrià - sant gervasi,12,0
2.13447,41.41346,sarrià - sant gervasi,13,16
2.13654,41.41064,sarrià - sant gervasi,13,16
2.12959,41.41096,sarrià - sant gervasi,8,23
2.12959,41.41096,sarrià - sant gervasi,7,23
2.1326599,41.4113998,sarrià - sant gervasi,8,22
2.1326599,41.4113998,sarrià - sant gervasi,8,21
2.13609295161,41.4102997464,sarrià - sant gervasi,10,19
2.16087444,41.39549553,eixample,10,0
2.14268916901,41.4135927128,gràcia,10,14
2.18103427646,41.3850442779,ciutat vella,10,17
2.18103427646,41.3850442779,ciutat vella,10,17
2.13649637792,41.4143040808,gràcia,8,12
2.14057,41.4120599,gràcia,10,20
2.13946,41.41266,gràcia,9,14
2.1381899,41.41367,sarrià - sant gervasi,10,20
2.1381899,41.41367,sarrià - sant gervasi,10,20
2.13816314936,41.4108339523,sarrià - sant gervasi,10,20
2.13891740708,41.4116297275,gràcia,9,20
2.16941,41.38601,eixample,9,20
2.1418979,41.4122505,gràcia,9,14
2.14286083038,41.414638702,gràcia,9,13
2.14286083038,41.414638702,gràcia,8,21
2.1380499,41.41418,sarrià - sant gervasi,9,23
2.13483,41.41298,sarrià - sant gervasi,8,18
2.1370664,41.4100533,sarrià - sant gervasi,8,23
2.1370664,41.4100533,sarrià - sant gervasi,10,22
2.1370664,41.4100533,sarrià - sant gervasi,8,23
2.1622499,41.38631,eixample,20,0
2.1622499,41.38631,eixample,20,1
2.1622499,41.38631,eixample,8,16
2.1378499,41.41366,sarrià - sant gervasi,10,20
2.136471,41.410008,sarrià - sant gervasi,7,10
2.14125150497,41.4100040374,sarrià - sant gervasi,7,22
2.14125150497,41.4100040374,sarrià - sant gervasi,7,22
2.13857,41.41363,sarrià - sant gervasi,8,0
2.13857,41.41363,sarrià - sant gervasi,7,0
2.13872,41.41119,None,8,0
2.13872,41.41119,None,8,23
2.14137,41.41176,None,10,14
2.161880386,41.412021561,None,11,14
2.13806,41.4140299,None,10,14
2.13806,41.4140299,None,10,14
2.13792,41.41075,None,8,21
2.1381199,41.41165,None,9,17
2.1381199,41.41165,None,9,17
2.1408801,41.4132614,None,9,21
2.14547866638,41.4110178985,None,8,0
2.14547866638,41.4110178985,None,8,0
2.1511,41.41147,None,16,20
2.14993,41.41192,None,9,20
2.14993,41.41192,None,9,17
2.14657,41.40947,None,9,2
2.14786,41.41077,None,9,14
2.14786,41.41077,None,9,14
2.14652,41.41055,None,9,13
2.14652,41.41055,None,9,13
2.15369,41.41247,None,10,19
2.15369,41.41247,None,10,18
2.15369,41.41247,None,10,19
2.15819,41.4123,None,7,0
2.15819,41.4123,None,13,16
2.15718698528,41.4111405217,None,9,21
2.15718698528,41.4111405217,None,9,14
2.15955,41.41299,None,10,22
2.15901845749,41.4140754791,None,9,18
2.15901845749,41.4140754791,None,9,19
2.1533203125,41.409775832,None,9,20
2.162244,41.412639,None,10,14
2.162244,41.412639,None,10,17
2.1601499,41.41201,None,9,20
2.16073,41.41229,None,10,13
2.16073,41.41229,None,10,13
2.1598,41.41063,None,9,14
2.1598,41.41063,None,9,14
2.16452,41.41102,None,10,18
2.1653008,41.4142525,None,10,14
2.1653008,41.4142525,None,10,14
2.1653008,41.4142525,None,10,14
2.162297,41.4121016,None,7,23
2.17060023602,41.4122731332,None,12,17
2.17060023602,41.4122731332,None,12,17
2.17054,41.41255,None,6,22
2.1871,41.47412,None,10,14
2.1635692,41.413644,None,12,23
2.17095,41.41223,None,10,14
2.169296,41.413217,None,10,14
2.169296,41.413217,None,10,14
2.172,41.41281,None,9,19
2.172,41.41281,None,9,21
2.17038989067,41.4111678803,None,9,14
2.17038989067,41.4111678803,None,9,14
2.17177638467,41.4121816065,None,10,23
2.17088,41.41794,None,9,19
2.16399,41.40986,None,8,14
2.164103,41.4121727,None,8,18
2.16844,41.41563,None,7,0
2.16844,41.41563,None,7,0
2.19688904243,41.3850811182,None,12,6
2.19688904243,41.3850811182,None,12,23
2.16572398003,41.4148720357,None,10,13
2.16572398003,41.4148720357,None,10,13
2.16241,41.41718,None,17,23
2.16241,41.41718,None,17,22
2.1636111,41.4123096,None,7,0
2.16828,41.41209,None,11,22
2.16862,41.41258,None,10,14
2.15105,41.39355,None,13,23
2.15105,41.39355,None,13,0
2.1644424,41.4145562,None,8,15
2.1644424,41.4145562,None,7,20
2.16898,41.41207,None,14,3
2.17113270787,41.4118013367,None,9,19
2.1640419,41.4121777,None,10,13
2.1643979,41.4148239,None,11,15
2.16989,41.41279,None,15,20
2.16053,41.41303,None,7,20
2.16053,41.41303,None,7,13
2.1702,41.4119,None,9,14
2.162731,41.41551,None,9,20
2.16863,41.41235,None,12,16
2.16989,41.4163,None,10,14
2.166004,41.410059,None,16,22
2.164065,41.410347,None,9,13
2.16430664062,41.4180150361,None,9,13
2.169014,41.411849,None,7,22
2.17429296076,41.4116055496,None,9,0
2.17429296076,41.4116055496,None,10,18
2.17429296076,41.4116055496,None,10,18
2.17429296076,41.4116055496,None,12,0
2.17367404755,41.4106638536,None,12,23
2.17367404755,41.4106638536,None,12,23
2.17367404755,41.4106638536,None,12,23
2.17274,41.40986,None,9,20
2.1708599,41.41036,None,10,23
2.17461,41.4112099,None,8,0
2.17461,41.4112099,None,8,0
2.17372,41.41012,None,8,13
2.17372,41.41012,None,8,20
2.17823477969,41.4133292607,None,7,3
2.17464923859,41.413219689,None,9,18
2.17464923859,41.413219689,None,9,14
2.18106,41.41397,None,7,14
2.18072,41.41063,None,9,13
2.18409596667,41.4140159733,None,13,16
2.17879352598,41.4141412299,None,9,11
2.18117,41.4109399,None,19,23
2.18117,41.4109399,None,9,17
2.17667812164,41.4131099429,None,9,19
2.17904806137,41.410162068,None,18,1
2.17908,41.4148799,None,10,14
2.18235,41.41119,None,9,19
2.17948,41.41412,None,13,16
2.1803801,41.4103813,None,13,16
2.1842899,41.4130783,None,10,14
2.1842899,41.4130783,None,10,14
